imdb_href,tmdb_id,tmdb_name,original_name,original_language,origin_country,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,first_air_date,tmdb_adult_content,tmdb_poster_path,tmdb_overview,tmdb_tagline,tmdb_genres,tv_networks,tmdb_keywords
/title/tt12306692/,113036.0,American Horror Stories,American Horror Stories,en,['US'],91.945,7.942,696.0,2021-07-15,False,/joytTtv1LwZr6bs1D9jllK6k3Hb.jpg,"An anthology series of stand alone episodes delving into horror myths, legends and lore.",Fear comes in many forms.,"Drama, Mystery, Sci-Fi & Fantasy",Hulu,"anthology, spin off, horror anthology"
/title/tt8388390/,90462.0,Chucky,Chucky,en,['US'],155.118,7.86,3629.0,2021-10-12,False,/kY0BogCM8SkNJ0MNiHB3VTM86Tz.jpg,"After a vintage Chucky doll turns up at a suburban yard sale, an idyllic American town is thrown into chaos as a series of horrifying murders begin to expose the towns hypocrisies and secrets. Meanwhile, the arrival of enemies  and allies  from Chuckys past threatens to expose the truth behind the killings, as well as the demon dolls untold origins.",A classic coming of rage story.,"Crime, Sci-Fi & Fantasy, Drama, Mystery","USA Network, Syfy","new jersey, possession, evil doll, murder, killer doll, serial killer, slasher, murderer, doll, lgbt, lgbt teen, death of parent, based on movie, woman in wheelchair, animatronic, gay teenager"
/title/tt3498622/,61335.0,Fortitude,Fortitude,en,['GB'],14.49,6.872,222.0,2015-01-29,False,/pQ6qVlx2kUbXmo8rF6PBLAIk42.jpg,"Fortitude is a place like nowhere else. Although surrounded by the savage beauty of the Arctic landscape, Fortitude is one of the safest towns on earth. There has never been a violent crime here. Until now. In such a close-knit community a murder touches everyone and the unsettling, mysterious horror of this crime threatens the future of the town itself.",,"Crime, Drama, Mystery, Sci-Fi & Fantasy",Sky Atlantic,"governor, police, arctic polar circle region, murder, nordic noir"
/title/tt9064858/,120462.0,Them,Them,en,['US'],11.589,7.572,272.0,2021-04-09,False,/aI5067AphKpSvg72O1JDwHi3eYz.jpg,A limited anthology series that explores terror in America.,,"Drama, Mystery",Amazon,anthology
/title/tt4192782/,63201.0,Glitch,Glitch,en,['AU'],46.54,6.798,265.0,2015-07-09,False,/po8xF3i0A3YbkXRDM64JdgFI8vd.jpg,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.,,"Drama, Sci-Fi & Fantasy",ABC TV,"small town, cemetery, resurrection, police officer"
/title/tt4229954/,64394.0,Outcast,Outcast,en,['US'],13.888,7.105,409.0,2016-06-03,False,/x6ZCpAPDTAHuNxBGq5nU4nqpfYA.jpg,"Kyle Barnes has been plagued by possession since he was a child. Now an adult, he embarks on a spiritual journey to find answers, but what he uncovers could mean the end of life on Earth as we know it.",,"Mystery, Drama, Sci-Fi & Fantasy",Cinemax,"demon, demonic possession"
/title/tt11343600/,129418.0,Brand New Cherry Flavor,Brand New Cherry Flavor,en,['US'],22.235,7.1,183.0,2021-08-13,False,/cX4acZbi2l4v051NJZfonqY0E3X.jpg,"A filmmaker heads to Hollywood in the early 90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge  and kittens.",,"Drama, Mystery, Sci-Fi & Fantasy",Netflix,"based on novel or book, magic, revenge, psychological thriller, filmmaking, 1990s, film director, body horror"
/title/tt15432016/,133700.0,Devil in Ohio,Devil in Ohio,en,['US'],42.868,6.8,140.0,2022-09-02,False,/AsdjYB61U8zVAsEyQgOebAjCoUN.jpg,"Determined to protect a young patient who escaped a mysterious cult, a psychiatrist takes the girl in, putting her own family  and life  in danger.",,"Crime, Drama, Mystery",Netflix,"based on novel or book, cult, based on true story, miniseries, psychiatrist"
/title/tt10875696/,92916.0,Marianne,Marianne,fr,['FR'],15.494,7.573,416.0,2019-09-13,False,/hpeaMzflHMEepUGiCjXld7lrnC2.jpg,"When a novelist realizes her terrifying stories are coming true, she returns to her hometown to face the demons from her past that inspire her writing.",,Mystery,Netflix,"france, ocean, haunting, demon, ghost, evil witch"
/title/tt10148174/,94305.0,The Walking Dead: World Beyond,The Walking Dead: World Beyond,en,['US'],51.868,7.561,1011.0,2020-10-04,False,/6HanIV2hTLE2w7A5bI1KJb3bTL7.jpg,A heroic group of teens sheltered from the dangers of the post-apocalyptic world receive a message that inspires them to leave the safety of the only home they have ever known and embark on a cross-country journey to find the one man who can possibly save the world.,The end of the world was our beginning.,"Drama, Sci-Fi & Fantasy, Mystery",AMC,"post-apocalyptic future, gore, undead, based on comic, survival, zombie, spin off"
/title/tt7403736/,81559.0,V Wars,V Wars,en,['US'],14.811,7.576,262.0,2019-12-05,False,/njOxOfBp0d7DgdrMnOH1VugC9yZ.jpg,"After a mysterious disease begins transforming people into vampires, Dr. Luther Swann is pitted against his best friend, now a powerful vampire leader.",,"Sci-Fi & Fantasy, Drama",Netflix,"predator, vampire, based on comic, pandemic, blood"
/title/tt6903284/,78183.0,Nightflyers,Nightflyers,en,['US'],11.564,5.556,124.0,2018-12-02,False,/faQ5NoMN7q72itGYkSTpUPsp3JN.jpg,"In the year 2093, a team of scientists aboard the Nightflyer, the most advanced ship ever built, embarks on a journey to find other life forms. Their mission takes them to the edge of the solar system, and to the edge of insanity, as they realize true horror isn't waiting for them in outer spaceit's already on their ship.",You can’t escape what’s inside.,Sci-Fi & Fantasy,Syfy,psychological thriller
/title/tt2480514/,46746.0,In the Flesh,In the Flesh,en,['GB'],9.36,7.282,117.0,2013-03-17,False,/e4tZDFurNMf1nWzBamhz1hOEsFZ.jpg,Thousands of dead people have risen from their graves and nearly destroyed Britain. A cure has been found - but can the treated zombies be rehabilitated back into living society?,Life is hard. Death isn't any easier,Drama,BBC Three,"small town, rehabilitation, supernatural, undead, zombie, epidemic, zombie apocalypse, young adult, reintegration"
/title/tt0448190/,3470.0,Masters of Horror,Masters of Horror,en,['US'],21.037,7.248,242.0,2005-10-28,False,/65QVXDWvWi1IN1Wd6FiPLhmYUMy.jpg,An anthology series written and directed by the most famous names in horror.,,"Drama, Mystery, Crime, Sci-Fi & Fantasy",Showtime,"anthology, revenge, master, supernatural power"
/title/tt0460651/,2940.0,Invasion,Invasion,en,['US'],17.592,7.069,101.0,2005-09-19,False,/q5s7o05wcsUJv3Vilz2MGIhbgts.jpg,"In the aftermath of a hurricane the Florida Park Ranger and his family deal with strange occurrences, including luminescent creatures in the water. People in the town start to act different, who can you trust?",,"Sci-Fi & Fantasy, Mystery, Drama",ABC,"florida, clone, hurricane, creature, alien invasion"
/title/tt0106156/,16089.0,The Tommyknockers,The Tommyknockers,en,"['NZ', 'US']",11.335,5.6,148.0,1993-05-09,False,/r41hDFTHfFYYYBxiPP0osamSB8h.jpg,A buried UFO slowly turns local inhabitants into gizmo-building alien mutants.,,Sci-Fi & Fantasy,ABC,"based on novel or book, alien, ufo, miniseries"
/title/tt0184135/,2349.0,The League of Gentlemen,The League of Gentlemen,en,['GB'],11.603,7.432,81.0,1999-01-11,False,/oXe5YFf2b9kQJJmALNFdrGex3FU.jpg,"The League of Gentlemen is a British comedy television series that premiered on BBC Two in 1999. The show is set in Royston Vasey, a fictional town in Northern England based on Bacup, Lancashire. It follows the lives of dozens of bizarre townspeople, most of whom are played by three of the show's four writersMark Gatiss, Steve Pemberton, and Reece Shearsmithwho, along with Jeremy Dyson, formed the League of Gentlemen comedy troupe in 1995. The series originally aired for three series from 1999 until 2002 followed by a film in 2005. A three-part revival mini-series was broadcast in December 2017 to celebrate the group's 20th anniversary.",Welcome to Royston Vasey. You'll Never Leave!,Comedy,BBC Two,"northern england, dark comedy, surreal, sketch comedy"
/title/tt4877736/,64554.0,BrainDead,BrainDead,en,['US'],9.655,7.153,147.0,2016-06-13,False,/glUWJyqN9EUO2kb8rB0T1PUmiJU.jpg,"A young fresh-faced Hill staffer gets her first job in Washington, D.C. and discovering two things: 1. The government has stopped working, and 2. alien spawn have come to earth and eaten the brains of a growing number of Congressmen and Hill staffers.",,"Sci-Fi & Fantasy, Drama, Comedy",CBS,"washington dc, usa, government, politics, alien, usa politics"
/title/tt5197860/,74764.0,Tabula Rasa,Tabula Rasa,nl,['BE'],12.728,7.595,79.0,2017-10-29,False,/rZW3ZCScA98Eej75JcTqUWfxwhS.jpg,"A psychological thriller about Mie, a young woman with amnesia who is locked up in a secure psychiatric hospital. Mie is visited by Detective Inspector Wolkers who claims she was the last person seen with the vanished Thomas Spectre. As a witness and prime suspect, she appears to be the sole key to this mysterious disappearance. In order to solve the puzzle and find Thomas, Mie has to reconstruct her lost memories and find her way back through the dark labyrinth of her recent past.",,"Drama, Mystery","één, ZDFneo",psychological thriller
/title/tt3487410/,62195.0,The Whispers,The Whispers,en,['US'],12.425,6.766,152.0,2015-06-01,False,/kSoXUOYmzvCfXzElnAVl9cSEnTa.jpg,"We love to play games with our children. But what happens when someone else starts to play with them too? Someone we don't know. Can't see. Can't hear. In The Whispers, someone or something -- is manipulating the ones we love most to accomplish the unthinkable. An unseen alien force has figured this human weakness out. They have invaded earth and are using our most unlikely resource to achieve world domination  our children.",Not all imaginary friends are imaginary.,"Mystery, Sci-Fi & Fantasy, Drama",ABC,alien
/title/tt0355987/,19531.0,Salem's Lot,Salem's Lot,en,['US'],11.46,5.704,133.0,2004-06-20,False,/hcdFVK9CLsnHIF4mU1ITCmKXYMq.jpg,"A dark terror has come to the picture-perfect town of Jerusalem's Lot, and it's up to a writer with a haunted past to uncover the horror that has taken over the town.",,"Drama, Mystery",TNT,"based on novel or book, vampire, priest, miniseries, hospital"
/title/tt10482370/,90259.0,The Third Day,The Third Day,en,['US'],13.346,6.627,150.0,2020-09-14,False,/rNx7hgp3Cs6YPeBgvE6enNmR1Xz.jpg,"A unique story told over two distinct halves, ""Summer"" follows Sam, a man drawn to a mysterious island off the British coast where he encounters a group of islanders set on preserving their traditions at any cost. ""Winter"" follows Helen, a strong-willed outsider who comes to the island seeking answers, but whose arrival precipitates a fractious battle to decide its fate.",There are things here you cannot escape.,"Mystery, Drama, Sci-Fi & Fantasy",HBO,"island, trauma, quest, isolated island"
/title/tt11525188/,126118.0,Chapelwaite,Chapelwaite,en,['US'],24.333,7.516,158.0,2021-08-22,False,/v7Oix3Zkhg3ftRxmLmyDBJc9ycp.jpg,"In the 1850s, Captain Charles Boone relocates his family of three children to his ancestral home in the small, seemingly sleepy town of Preachers Corners, Maine after his wife dies at sea. Charles will soon have to confront the secrets of his familys sordid history, and fight to end the darkness that has plagued the Boones for generations.",,"Drama, Mystery",Epix,"vampire, based on short story, family curse"
/title/tt10651790/,103759.0,Betaal,Betaal,hi,['IN'],9.172,6.481,161.0,2020-05-24,False,/87nmt1R1W34fNOb31fvDnw15fUa.jpg,A remote village becomes the arena of a breathless battle when an undead East India Company officer and his battalion of zombie redcoats attack a squad of modern-day soldiers.,,Action & Adventure,Netflix,"village, zombie, battle, genocide, military"
/title/tt1212452/,39758.0,Bag of Bones,Bag of Bones,en,['US'],16.876,5.996,136.0,2011-12-11,False,/ziIOygc0X8rOSRw3AIGzDJdq7F.jpg,"Bestselling novelist Mike Noonan, unable to cope after his wife's sudden death, returns to the couple's lakeside retreat in Maine, where he becomes involved in a custody battle between a young widow and her child's enormously wealthy grandfather. Mike inexplicably receives mysterious ghostly visitations, escalating nightmares and the realization that his late wife still has something to tell him.",Beware the lake.,"Drama, Mystery",A&E,"lake, rape, drowning, based on novel or book, supernatural, grave, paranormal phenomena, paranormal, singer, murder, curse, miniseries, writer, lye, novelist, ghost, supernatural horror, psychological, psychological horror"
/title/tt10313176/,89572.0,Nancy Drew,Nancy Drew,en,['US'],20.02,7.9,224.0,2019-10-09,False,/dUbTfSv1LsRiC7PUj1OM93IAbeZ.jpg,"Nancy Drew makes plans to leave her hometown for college, but finds herself drawn into a supernatural murder mystery instead.",Everyone loves a mystery.,"Mystery, Drama, Sci-Fi & Fantasy",The CW,"supernatural, teen drama, young adult"
/title/tt10937180/,129680.0,I Know What You Did Last Summer,I Know What You Did Last Summer,en,['US'],19.856,7.06,158.0,2021-10-14,False,/udvw5tHwEu8VI7e07qpVLZAw8o2.jpg,"In a sun-soaked Hawaiian town with a mysterious past, a group of friends is left with a dark secret after a tragic accident. One year later, a member of the group receives a threatening message, and the friends now know that someone intends to make them pay for last summer.",,"Drama, Mystery",Amazon,"based on novel or book, twin sister, murder mystery"
/title/tt4337944/,19033.0,Damien,Damien,en,['US'],7.98,6.362,105.0,2016-03-07,False,/l6wvwTlF9hlZ6Yg5dqBYTtmzYkb.jpg,"After discovering his origins, Damien Thorn must cope with life as the Anti-Christ.",The Beast Rises,"Drama, Sci-Fi & Fantasy",A&E,"prophecy, photographer, satanism, war photographer, anti-christ, religion, devil, evil, catholicism, based on movie"
/title/tt3186162/,61863.0,Eye Candy,Eye Candy,en,['US'],13.187,6.3,58.0,2015-01-12,False,/uWC1JvKDReUpcMxupTwn4cCuB55.jpg,"Tech genius Lindy, convinced by her roommate to begin online dating, begins to suspect that one of her mysterious suitors may be a deadly cyber stalker. When her friends at the elusive cyber-police uncover a potential serial killer in Manhattan, all signs point to one of Lindys dates. Teaming up with this band of hackers Lindy works to solve the murders while unleashing her own style of justice on the streets of New York City.",,"Drama, Mystery",MTV,"new york city, hacker, based on novel or book, serial killer, missing person, criminal investigation, cybercrime"
/title/tt7801780/,82875.0,Origin,Origin,en,[],8.551,7.279,156.0,2018-11-14,False,/h01iyro5u51wr2e6bXadHjmQ5Dd.jpg,"A group of troubled passengers wake up on a damaged spaceship abandoned in deep space, each having left behind a dark past in search of a fresh start on a newly colonized planet. As their terrifying situation spirals into paranoia, they come to realize that the greatest threat to their dream of starting over  and indeed their lives  is something far darker than the pasts they were so desperate to escape.",,Sci-Fi & Fantasy,YouTube Premium,
/title/tt1305562/,17420.0,Psychoville,Psychoville,en,['GB'],11.445,6.847,59.0,2009-06-18,False,/iGAdkXpbangnl2FoKdZQvJRkU0R.jpg,"Psychoville is a British dark comedy television . Pemberton and Shearsmith each play numerous characters, with Dawn French and Jason Tompkins in additional starring roles.",,"Comedy, Mystery",BBC Two,"dark comedy, surreal"
/title/tt6053538/,71739.0,Ghosted,Ghosted,en,['US'],13.374,6.372,94.0,2017-10-01,False,/3sH6dEC1m7Ar43BeZU0NVl20gpV.jpg,A skeptic is forced to work with a firm believer of the paranormal on unexplained occurrences in Los Angeles.,Be afraid. Be kind of afraid.,Comedy,FOX,"secret government organization, paranormal investigation, security guard, buddy cop"
/title/tt4898282/,71693.0,Blood Drive,Blood Drive,en,['US'],11.845,6.352,128.0,2017-06-14,False,/qB9PBQMyKrp8diKGxVpfayKZbgd.jpg,"Set in a near-dystopian future, a former cop is forced to take part in a death race where the cars run on human blood. You lose a leg and you lose your head.",,"Drama, Sci-Fi & Fantasy",Syfy,car race
/title/tt0318252/,16399.0,The Twilight Zone,The Twilight Zone,en,['US'],18.459,7.318,85.0,2002-09-18,False,/sS1ykUhvyurff4CohExIh8qYO99.jpg,"A 2002 revival of Rod Serling's 1950/60s television series, The Twilight Zone, with actor Forest Whitaker assuming Serling's role as narrator and on-screen host.",,"Sci-Fi & Fantasy, Mystery",UPN,"paranormal phenomena, surrealism, anthology, supernatural power"
/title/tt5722214/,67832.0,Stan Against Evil,Stan Against Evil,en,['US'],10.787,6.79,69.0,2016-10-31,False,/4l6BIYxGdAhffh2KT16C6yAJzRn.jpg,"An aging police sheriff who has recently lost his position due to an angry outburst begrudgingly joins an alliance with new sheriff, Evie Barret to battle angry demons haunting their small New Hampshire town.",,"Comedy, Sci-Fi & Fantasy",IFC,
/title/tt3319460/,95839.0,Lisey's Story,Lisey's Story,en,['US'],12.151,6.006,86.0,2021-06-04,False,/ge0Lk0fDBoFNGdtBXnIEaonyfTW.jpg,This terrifying thriller follows widow Lisey Landon as a series of disturbing events revives memories of her marriage to author Scott Landon and the darkness that plagued him.,There's a darkness within us that lives on without us.,"Mystery, Drama, Sci-Fi & Fantasy",Apple TV+,based on novel or book
/title/tt0088478/,1026.0,Amazing Stories,Amazing Stories,en,['US'],19.334,7.479,163.0,1985-09-29,False,/66Utyft9WHPQJSU7f7MbEB72dkc.jpg,"A truly amazing, fantastical, science fiction, funny and odd, and sometimes scary, sad and endearing anthology series presented by Steven Spielberg with guest appearances by many famous actors, actresses, and directors.",,"Sci-Fi & Fantasy, Drama, Comedy, Family, Mystery, Crime",NBC,"magic, supernatural, time travel, psychic power, ghost, healing power, magician"
/title/tt8021824/,77400.0,The Innocents,The Innocents,en,['GB'],11.132,5.98,76.0,2018-08-24,False,/tLrRQiJfkqpldyIYuCNTMmR7QJv.jpg,"When a teenage couple runs away to be together, the extraordinary gift they possess unleashes powerful forces intent on dividing them forever.",,"Sci-Fi & Fantasy, Drama",Netflix,"runaway, shapeshifting, mad scientist, interracial romance, boyfriend girlfriend relationship, teen drama"
/title/tt6064882/,72581.0,Room 104,Room 104,en,['US'],24.646,5.881,105.0,2017-07-28,False,/wOyn9r9VC2pJhXasUKxlpEmCAGV.jpg,"An anthology series set in a single hotel room, where every guest who comes to stay reveals a unique set of circumstances and quirks.",Some places change you.,"Mystery, Drama, Comedy",HBO,"hotel room, anthology"
/title/tt0065327/,4318.0,Night Gallery,Night Gallery,en,['US'],14.982,7.9,81.0,1970-12-16,False,/9HwOgv29Ab5aSxB7YRH9txouvD1.jpg,"Rod Serling narrates an anthology of fantasy, horror and sci-fi stories from a set resembling a macabre museum. A chilling work of art serves as the connective link between the stories.",,"Drama, Mystery, Sci-Fi & Fantasy",NBC,"anthology, horror anthology"
/title/tt0823333/,4619.0,Blade: The Series,Blade: The Series,en,['US'],11.354,6.8,24.0,2006-06-28,False,/xthJ8MoYaJROntPHaI5mUrXd4Qs.jpg,"Blade is a half-man, half-vampire who employs his extraordinary powers in a crusade to save mankind from the demonic creatures who walk the night. Set in Detroit, Blade investigates the vampire house of Chthon. Along the way he forms an uneasy alliance with Krista Starr, a former military veteran who becomes entrenched in the world of vampires while investigating the murder of her twin brother.",,"Action & Adventure, Sci-Fi & Fantasy, Drama, Mystery",Spike,"undercover, vampire, superhero, based on comic"
/title/tt0071003/,5084.0,Kolchak: The Night Stalker,Kolchak: The Night Stalker,en,['US'],12.295,7.603,68.0,1974-09-13,False,/lgP91rWAjgqvA7IzwG3R96sAU8K.jpg,"Kolchak: The Night Stalker is an American television series that aired on ABC during the 19741975 season. It featured a fictional Chicago newspaper reporter who investigated mysterious crimes with unlikely causes, particularly those that law enforcement authorities would not follow up. These often involved the supernatural or even science fiction, including fantastic creatures.",,"Drama, Mystery, Sci-Fi & Fantasy",ABC,"monster, news reporter, official cover-up"
/title/tt3087752/,65813.0,Rosemary's Baby,Rosemary's Baby,en,['US'],10.239,5.716,118.0,2014-05-11,False,/rJ9lgdZd8qGabCy4HJXSy5nJjYP.jpg,"Young Rosemary Woodhouse and her husband Guy move in with a rich couple, who soon take an unusual interest in the Woodhouses' attempts to have a second baby after Rosemary miscarried the first one. Guy soon has unusual success and Rosemary becomes pregnant, but it becomes clear that the two are connected and that the pregnancy may not be all that Rosemary hoped for...",Fear brought to life.,"Drama, Mystery",NBC,"based on novel or book, supernatural, miniseries, woman director, young couple"
/title/tt1835129/,40245.0,Death Valley,Death Valley,en,['US'],10.247,7.221,86.0,2011-08-29,False,/fPKQ4dWFMfjLOBQsHyebaWkfWyh.jpg,"A year ago, vampires, werewolves and zombies mysteriously descended upon the streets of California's San Fernando Valley. The Undead Task Force (UTF) was created to combat the emergence of monsters.",,"Comedy, Sci-Fi & Fantasy",MTV,"california, police, vampire, dark comedy, mockumentary, zombie, werewolf, san fernando valley, lapd, fighting supernatural"
/title/tt19788500/,207878.0,Red Rose,Red Rose,en,['GB'],13.548,6.415,41.0,2022-08-15,False,/jS8mOKloyEzqQKrne0w4Upu1pnv.jpg,"When one of a group of friends downloads the mysterious Red Rose app, plans change. What starts innocently as a game of admiration rapidly descends into something much darker.",It's not just your battery that could die,Drama,BBC Three,"supernatural horror, mobile app"
/title/tt8824648/,83639.0,Girl from Nowhere,เด็กใหม่,th,['TH'],52.349,8.532,754.0,2018-10-27,False,/9hDXqzN5l4lBmEtb8IstXr91k8z.jpg,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn.",It's the victim's turn to teach you a lesson.,"Drama, Mystery, Crime","Netflix, GMM 25","high school, rape, supernatural, gore, bullying, anthology, revenge, murder, betrayal, school, death, social issues, extreme violence, psychological horror"
/title/tt4460878/,66090.0,Wolf Creek,Wolf Creek,en,['AU'],12.089,6.9,161.0,2016-05-12,False,/4QKrCBkeRFGPJMk4JV0MmMJ5mBv.jpg,An anthology series which centers on different characters being targeted by crazed serial killer Mick Taylor in the Australian outback.,,"Action & Adventure, Crime, Drama",Stan,"revenge, outback, australian outback"
/title/tt6856484/,72752.0,Ghost Wars,Ghost Wars,en,['US'],15.686,6.2,86.0,2017-10-05,False,/hdOWk4uAKXXPBdyLd54ejmbzpVP.jpg,"Set in a remote Alaskan town that has been overrun by paranormal forces, the series focuses on local outcast Roman Mercer who must overcome the towns prejudices and his own personal demons if hes to harness his repressed psychic powers and save everyone from the mass haunting thats threatening to destroy them all.",,"Mystery, Sci-Fi & Fantasy",Syfy,
/title/tt0481452/,4340.0,Nightmares & Dreamscapes: From the Stories of Stephen King,Nightmares & Dreamscapes: From the Stories of Stephen King,en,['US'],11.426,6.9,81.0,2006-07-12,False,/30bZ3M79A3Lz2iwNmQnRpisylz1.jpg,An anthology series based on the works of Stephen King.,,"Drama, Sci-Fi & Fantasy",TNT,"anthology, miniseries, based on short story"
/title/tt6038584/,68302.0,Crazyhead,Crazyhead,en,['GB'],6.991,6.698,63.0,2016-10-19,False,/d8TDqUEuMJwGQ38HrUgJcDadP1V.jpg,Amy and Raquel attempt to navigate their way through the choppy waters of their early twenties whilst simultaneously kicking the ass of some seriously gnarly demons. What could possibly go wrong?,,Comedy,E4,"miniseries, demon"
/title/tt0423668/,2603.0,Hex,Hex,en,['GB'],7.921,6.319,47.0,2004-10-17,False,/rYaZSE48K6usylHfC6QKsFChXmx.jpg,"The show opens with a girl who yearns to be popular and liked in her school. She wishes she was in the ""in-crowd"", however, she goes about unnoticed in school everyday. The only girl who truly notices her is her best friend Thelma. For some strange reason though, Cassie feels like she is being followed by a man. This is only the beginning of her problem...",,"Drama, Sci-Fi & Fantasy",Sky One,"witch, boarding school, supernatural"
/title/tt8427140/,,,,,,,,,,,,,,,,
/title/tt0138956/,12323.0,Beyond Belief: Fact or Fiction,Beyond Belief: Fact or Fiction,en,['US'],14.769,7.3,43.0,1998-11-04,False,/tVohPGwcwwbHFWu6gqPo6TLO0yO.jpg,"Can you tell the difference between fact and fiction? Several stories of strange, mysterious and incredible occurrences are chronicled during each episode. It is up to the viewer to decide which stories actually happened and which were completely fabricated by the shows writers. The answer is revealed by Jonathan Frakes at the conclusion of each episode.",,"Documentary, Mystery",FOX,
/title/tt0059978/,2883.0,Dark Shadows,Dark Shadows,en,['US'],65.566,6.733,58.0,1966-06-27,False,/eRtnI7qTJIiPUmlY3J8TTM3jlT7.jpg,"Dark Shadows is an American gothic soap opera that originally aired weekdays on the ABC television network, from June 27, 1966, to April 2, 1971. The show was created by Dan Curtis. The story bible, which was written by Art Wallace, does not mention any supernatural elements. It was unprecedented in daytime television when ghosts were introduced about six months after it began.

The series became hugely popular when vampire Barnabas Collins appeared a year into its run. Dark Shadows also featured werewolves, zombies, man-made monsters, witches, warlocks, time travel, and a parallel universe. A small company of actors each played many roles; indeed, as actors came and went, some characters were played by more than one actor. Major writers besides Art Wallace included Malcolm Marmorstein, Sam Hall, Gordon Russell, and Violet Welles.

Dark Shadows was distinguished by its vividly melodramatic performances, atmospheric interiors, memorable storylines, numerous dramatic plot twists, unusually adventurous music score, and broad and epic cosmos of characters and heroic adventures. Now regarded as something of a classic, it continues to enjoy an intense cult following. Although the original series ran for only five years, its scheduling as a daily daytime drama allowed it to amass more single episodes during its run than most other science-fiction/fantasy genre series produced for English-language television, including Doctor Who and the entire Star Trek television franchise. Only the paranormal soap opera Passions, with a total of 2,231 episodes, has more.",,"Drama, Sci-Fi & Fantasy, Soap",ABC,"vampire, supernatural, curse, mansion, werewolf, gothic horror, mausoleum, ghost, family estate, haunted"
/title/tt2281375/,44549.0,Nashville,Nashville,en,['US'],35.702,6.477,195.0,2012-10-10,False,/roRHLyfhx231KKOibZ9BCB3uIKz.jpg,"Rayna Jaymes and Juliette Barnes face personal and professional challenges as they navigate their paths as artists and individuals. Surrounding them, and often complicating their lives, are their family, friends and, in some cases, lovers, as well as the up-and-coming performers and songwriters trying to get ahead in the business.",,Drama,"ABC, CMT","country music, southern usa, nashville tennessee"
/title/tt3186130/,63535.0,Vinyl,Vinyl,en,['US'],13.833,7.024,166.0,2016-02-14,False,/t8RbNsFIvqHxwAEvgn2WXmJK8TL.jpg,"In 1970s New York, jaded record exec Richie Finestra tries to resurrect his failing label and fractured personal life while keeping his finger on the pulse of the city's new sound.",He didn't see the future. He heard it.,Drama,HBO,"new york city, rock 'n' roll, 1970s, music business"
/title/tt4592410/,65345.0,The Get Down,The Get Down,en,['US'],11.699,7.356,146.0,2016-08-12,False,/zeEeNDklukfG1Y6jKgfCm0cgI97.jpg,"In 1977 New York City, the talented and soulful youth of the South Bronx chase dreams and breakneck beats to transform music history.",,Drama,Netflix,"1970s, bronx, new york city"
/title/tt0319931/,3626.0,American Idol,American Idol,en,['US'],44.384,5.174,141.0,2002-06-11,False,/wF9LQcz2EzxO2Q34CvKE8sOxGTu.jpg,"Each year, hopeful singers from all over the country audition to be part of one of the biggest shows in American television history. Who will become the new American Idol?",,Reality,FOX,"judge, competition, talent, music competition, aspiring singer, singer, voting, singing, audition, singing competition, talent search, talent competition, music industry, vocal talent"
/title/tt8749198/,95555.0,Daisy Jones & the Six,Daisy Jones & the Six,en,['US'],75.216,8.296,49.0,2023-03-02,False,/ltfscPUljehY7IwGG85vij2TEbQ.jpg,"In 1977, Daisy Jones & The Six were on top of the world. Fronted by two charismatic lead singers  Daisy Jones and Billy Dunne  the band had risen from obscurity to fame. And then, after a sold-out show at Chicago's Soldier Field, they called it quits. Now, decades later, the band members finally agree to reveal the truth.",Meteoric rise. Infamous breakup.,Drama,Amazon,"based on novel or book, 1970s, miniseries, rock music, rock band"
/title/tt9814458/,106872.0,Bandish Bandits,बंदिश बैंडिट्स,hi,['IN'],2.441,7.3,12.0,2020-08-04,False,/peu2gEFtP9XiGBiOcAf5ekQp5Fo.jpg,"Indian classical singer Radhe and pop star Tamanna. Despite their contrasting personalities, the two set-out together on a journey of self-discovery to see if opposites, though they might attract, can also adapt and go the long haul.",,"Family, Drama",Amazon,"classical music, musical, electronic music, prodigy"
/title/tt0320037/,1489.0,Jimmy Kimmel Live!,Jimmy Kimmel Live!,en,['US'],65.268,5.619,118.0,2003-01-26,False,/hWLCBGQ2RFpjXyaKRMbL5bGEEDT.jpg,"Jimmy Kimmel Live! is an American late-night talk show, created and hosted by Jimmy Kimmel and broadcast on ABC.",,"Talk, Comedy",ABC,"celebrity, late night, late-night show"
/title/tt1279972/,17967.0,Treme,Treme,en,['US'],19.255,7.964,98.0,2010-04-11,False,/k4pV1FUccFmmbz9DwUON7KWT0gi.jpg,"Trem takes its name from a neighborhood of New Orleans and portrays life in the aftermath of the 2005 hurricane. Beginning three months after Hurricane Katrina, the residents of New Orleans, including musicians, chefs, Mardi Gras Indians, and other New Orleanians struggle to rebuild their lives, their homes and their unique culture.",Wrap your troubles in dreams.,Drama,HBO,"jazz, new orleans, louisiana, rebuilding, survival, hurricane katrina, cultural drama"
